6	1696	144	6	6	1	12
6	1728	112	6	6	0	12
6	1760	128	6	6	1	12
6	1808	96	6	6	0	13
6	1840	128	6	6	1	13
# === Goomba === 
# --- Yellow ---
2	200	400	2	0	3	1
2	530	400	2	0	3	3
2	846	384	2	0	3	6
2	880	384	2	0	3	6
# --- Red ---
2	999	375	2	1	2	7
# === Koopas === 
# --- Red ---
3	592	356	3	1	2	4
3	2100	355	3	1	2	15
# --- Green ---
3	1490	389	30	0	3	11
3	1340	290	30	2	2	9
3	1385	290	30	2	2	10
3	1430	290	30	2	2	10
# --- SCENE PORTAL ----
#type	x	y	ani	scene	tag start_x start_y	pipeUp
50	2258	110	0	2	1	132	0	0	0	16
#50	100	380	0	3	1	130	147	1
